"created_at","tweetid","text","retweet_count","favorite_count","in_reply_to_status_id","in_reply_to_screen_name","username","followers_count"
"2020-09-20 01:08:38",1307486794477338626,"THANK YOU NORTH CAROLINA!
https://t.co/WwzdPhDkAZ https://t.co/RPGV0fuMwz",28876,134768,"None","None","Donald J. Trump",87254668
"2020-09-13 04:49:55",1305005768551223298,"I am running for re-election to bring prosperity to Nevada, to put violent criminals behind bars, and to ensure the… https://t.co/GR0FT3vgRg",33886,133292,"None","None","Donald J. Trump",87254668
"2020-08-21 22:55:27",1296944031264649216,"Robert, I Love You. Rest In Peace!",54254,494098,"None","None","Donald J. Trump",87254668
"2020-08-28 02:02:07",1299165334310653952,"https://t.co/QekykcJKMw",14843,51920,"None","None","Donald J. Trump",87254668
"2020-09-05 12:31:20",1302222782583967745,"....This reminds me of the Dirty Dossier, which was pushed hard by John McCain, &amp; then with a thud turned out to be… https://t.co/ygCP06nVix",20629,90122,"1302222781661220864","realDonaldTrump","Donald J. Trump",87254668
"2020-08-20 11:53:45",1296415119497453568,"They would own our Country! https://t.co/ii8ZUttL9D",26134,81826,"None","None","Donald J. Trump",87254668
"2020-09-04 17:37:20",1301937404991987713,"A GREAT HONOR, THANK YOU! https://t.co/SYM0wk5cqn",23545,88808,"None","None","Donald J. Trump",87254668
"2020-09-29 15:53:03",1310970857930489859,"A GREAT HONOR, THANK YOU!! https://t.co/OpgQwAPPtV",27846,116745,"None","None","Donald J. Trump",87254668
"2020-09-30 23:56:23",1311454879815282689,"Sleepy Joe’s USA! https://t.co/qL0vHoGk0z",24402,69184,"None","None","Donald J. Trump",87254668
"2020-08-20 11:55:35",1296415581479075842,"Thank you so much! https://t.co/ZERpdwUumf",18381,68401,"None","None","Donald J. Trump",87254668
"2020-08-31 18:38:55",1300503351101186048,"Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchis… https://t.co/UfIYY53JxN",41495,178579,"None","None","Donald J. Trump",87254668
"2020-10-01 02:24:22",1311492120826449920,"Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 4… https://t.co/1D3jCPofbw",23599,93234,"None","None","Donald J. Trump",87254668
"2020-09-14 05:12:22",1305373805376712705,"Chicago‘s Fraternal Order of Police Endorses Donald Trump for Reelection https://t.co/KsDjK2rufh via @BreitbartNews",8513,32607,"None","None","Donald J. Trump",87254668
"2020-09-17 22:56:59",1306728886902968321,"Happy #ConstitutionDay! https://t.co/DoahM18IuK https://t.co/4pdkdqr75c",13324,44132,"None","None","Donald J. Trump",87254668
"2020-09-14 03:43:20",1305351399706783746,"...to the families of crime victims and fallen officers. In the Republican Party, we know that police officers are… https://t.co/O18q80Aeka",15400,67928,"1305351398041636864","realDonaldTrump","Donald J. Trump",87254668
"2020-09-07 23:00:20",1303105851130081280,"The Fake News knows that Sleepy Joe doesn’t have a clue, and they want to protect his Radical Left Democrat enabler… https://t.co/n4li6LCwAM",10886,36117,"None","None","Donald J. Trump",87254668
"2020-09-10 21:16:10",1304166803283771392,"Mary Miller (@Miller_Congress) will be a terrific Congresswoman for Illinois! She is Strong on the Border, Life, Lo… https://t.co/jR11HIFRqD",10309,30175,"None","None","Donald J. Trump",87254668
"2020-09-20 11:48:23",1307647794497368064,"VIRGINIA, and everywhere else for that matter, I am the only thing standing between you and your 2nd Amendment. If… https://t.co/t36KDrMaox",31424,141457,"None","None","Donald J. Trump",87254668
"2020-09-21 21:14:39",1308152685707710466,"I agree 100%. https://t.co/9lgiXcdlC5",29356,131813,"None","None","Donald J. Trump",87254668
"2020-08-30 10:39:34",1300020331147653121,"Play Football Big Ten! https://t.co/tlMFxv2mvx",8358,49848,"None","None","Donald J. Trump",87254668
"2020-09-23 01:20:26",1308576926458544129,"I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal, hardworking American Patriots… https://t.co/1WY44sGaDL",14427,60240,"None","None","Donald J. Trump",87254668
"2020-09-22 01:20:36",1308214583056760834,"THANK YOU OHIO! #MAGA 
https://t.co/oXPNyiXuW2",13985,62327,"None","None","Donald J. Trump",87254668
"2020-09-12 02:43:21",1304611528201703424,"Great! https://t.co/c9Lte1Spzr",49762,250003,"None","None","Donald J. Trump",87254668
"2020-09-01 23:07:13",1300933256762798080,"Kenosha, Wisconsin, we’re with you all the way! https://t.co/Xs49PEu4AP",39312,146340,"None","None","Donald J. Trump",87254668
"2020-09-13 04:20:30",1304998365676015621,"...The far-left maniacs supporting Joe Biden are burning flags and chanting “America was never great.” But we know… https://t.co/i2FfPFX8W9",16667,70693,"1304998359367704576","realDonaldTrump","Donald J. Trump",87254668
"2020-09-11 01:57:21",1304237564203679745,"If Joe Biden is elected, far-left lunatics won’t just be running failed Dem Cities—they will be running the Departm… https://t.co/uY0wi6N3Ta",20479,68368,"None","None","Donald J. Trump",87254668
"2020-09-18 18:20:34",1307021711930544135,"Happy Birthday to our GREAT @USAirforce! #USAF73🇺🇸 https://t.co/ANVlqKB36u",14660,62916,"None","None","Donald J. Trump",87254668
"2020-09-14 20:07:38",1305599107776393216,"She should be ashamed of herself! https://t.co/wwuoP8mMIc",16105,68858,"None","None","Donald J. Trump",87254668
"2020-09-07 22:50:51",1303103464323649536,".@CNN IS FAKE NEWS, and all smart people know that! https://t.co/fqykkHxmx5",17909,68457,"None","None","Donald J. Trump",87254668
"2020-09-08 12:06:52",1303303789726904327,"True! https://t.co/6Fgh8rUlMU",10477,49120,"None","None","Donald J. Trump",87254668
"2020-09-23 20:48:19",1308870836821135360,"Congressman Greg Gianforte (@GregForMontana) will be a tremendous Governor of Montana! A successful Businessman, he… https://t.co/1FOXl0nLFT",8593,30640,"None","None","Donald J. Trump",87254668
"2020-09-08 11:56:21",1303301143330787332,"Thank you! https://t.co/HXton857CF",7027,32842,"None","None","Donald J. Trump",87254668
"2020-09-03 14:32:35",1301528521752354816,".....go to your Polling Place to see whether or not your Mail In Vote has been Tabulated (Counted). If it has you w… https://t.co/HFedEiTfQ3",0,0,"1301528521026744322","realDonaldTrump","Donald J. Trump",87254668
"2020-08-21 13:28:51",1296801440648830976,"https://t.co/4xmC4xKWjm",43464,132844,"None","None","Donald J. Trump",87254668
"2020-08-24 15:25:48",1297918034045100032,"Incredible that @CNN &amp; MSDNC aren’t covering the Roll Call of States. Fake News! This is what the Republican Party… https://t.co/TA398AJVp3",28718,115252,"None","None","Donald J. Trump",87254668
"2020-09-14 04:13:12",1305358914951630848,"Beautiful evening in Henderson, Nevada with Great American Patriots. Thank you! #MAGA https://t.co/vffiSZ9tzP",11639,54800,"None","None","Donald J. Trump",87254668
"2020-08-29 12:31:27",1299686097618964480,"Texas loves John! https://t.co/bkIBpvUKCP",7303,29369,"None","None","Donald J. Trump",87254668
"2020-09-08 11:29:05",1303294281327824898,"Great! https://t.co/hNoWMavLfv",8318,35308,"None","None","Donald J. Trump",87254668
"2020-08-29 01:24:46",1299518320714985475,"Leading in Michigan, leading in Minnesota, leading all over. Sorry! https://t.co/VPgviJjKfk",18608,79742,"None","None","Donald J. Trump",87254668
"2020-09-08 21:20:38",1303443150963343361,"Heading to North Carolina. See you soon!",17217,148213,"None","None","Donald J. Trump",87254668
"2020-09-18 21:04:02",1307062850503028736,"Happy #RoshHashanah https://t.co/wFmg0lKjUB",14452,59658,"None","None","Donald J. Trump",87254668
"2020-09-18 18:56:08",1307030664798240770,"...I’m playing for your guns, and I’m playing for your values. For all the Federal Employees in Virginia, remember,… https://t.co/WU9EhNsmEn",16960,63137,"1307030660390027264","realDonaldTrump","Donald J. Trump",87254668
"2020-09-28 14:33:31",1310588453277650945,"Joe Biden just announced that he will not agree to a Drug Test. Gee, I wonder why?",85187,409517,"None","None","Donald J. Trump",87254668
"2020-09-29 21:14:05",1311051647687307264,"Wow. Won’t let Poll Watchers &amp; Security into Philadelphia Voting Places. There is only one reason why. Corruption!!… https://t.co/mkWsQx48e7",36806,128918,"None","None","Donald J. Trump",87254668
"2020-09-03 17:20:36",1301570802551324672,"Crazy Nancy Pelosi said she was “set up” by the beauty parlor owner when she improperly had the salon opened (and d… https://t.co/goL93D1Byj",40740,185733,"None","None","Donald J. Trump",87254668
"2020-08-27 19:44:59",1299070423838138369,"https://t.co/AWC0HLAgJD",11953,51596,"None","None","Donald J. Trump",87254668
"2020-10-01 02:47:30",1311497943363379200,"As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put… https://t.co/gPV9gQ4Yv6",13313,44945,"None","None","Donald J. Trump",87254668
"2020-09-12 02:21:02",1304605913874128900,"Really Sad! https://t.co/AogCo9aAQc",13526,56419,"None","None","Donald J. Trump",87254668
"2020-08-20 14:56:42",1296461160502505472,"THANK YOU! #MAGA https://t.co/kgLSsAgZmR",35917,175483,"None","None","Donald J. Trump",87254668
"2020-09-17 18:06:22",1306655750283046912,"...egregious behavior, which is just the way they want it. This was not a mistake, it was done illegally and on pur… https://t.co/7hTUMuJJHB",12588,34881,"1306655748944953344","realDonaldTrump","Donald J. Trump",87254668
"2020-09-02 10:12:15",1301100620741595136,"Rigged Election? https://t.co/LK0gp40luC",28160,82624,"None","None","Donald J. Trump",87254668
"2020-09-03 21:22:52",1301631770975232003,"I’m going to Latrobe, Pennsylvania, the home of the late, great Arnold Palmer - There was nobody like him. I got to… https://t.co/vUEYhhisLb",13065,57324,"None","None","Donald J. Trump",87254668
"2020-09-14 04:00:58",1305355836886118400,"If you murder a police officer, you should receive the death penalty! https://t.co/07n5Rwrb4b",25025,115217,"None","None","Donald J. Trump",87254668
"2020-09-06 10:29:07",1302554416952889345,"....Baltimore will turn around, and I will help. Crime will go way down, money and jobs will pour in. Life will be… https://t.co/P8MfKdVJ1X",13759,62568,"1302554416088834048","realDonaldTrump","Donald J. Trump",87254668
"2020-09-29 21:13:56",1311051607442944007,"Just arrived in the Great State of Ohio. Real Polls have us leading by even more than 2016. With Biden being agains… https://t.co/bV65znfZf4",29123,155513,"None","None","Donald J. Trump",87254668
"2020-10-01 15:14:28",1311685923097260034,"I won the debate big, based on compilation of polls etc. Thank you!",44812,336934,"None","None","Donald J. Trump",87254668
"2020-08-20 02:40:18",1296275840649625601,"WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?",33065,162572,"None","None","Donald J. Trump",87254668
"2020-08-20 23:28:16",1296589900804915202,"I STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, includ… https://t.co/84AA2VDAyw",36431,140350,"None","None","Donald J. Trump",87254668
"2020-09-20 12:43:18",1307661614443892736,"Buy Lou’s GREAT New Book! https://t.co/ygULzrgE0Y",5949,24457,"None","None","Donald J. Trump",87254668
"2020-09-05 03:59:53",1302094075403870209,"Thank you Mark! https://t.co/pLpJBFnyNz",23755,108015,"None","None","Donald J. Trump",87254668
"2020-09-22 18:52:06",1308479201088081922,"Our wonderful General blew up Scarborough’s FAKE two year narrative. Thank you General H.R. McMaster. Look forward… https://t.co/tLwabrpX3D",14834,45164,"None","None","Donald J. Trump",87254668
"2020-09-28 04:25:07",1310435345704652800,"This is totally illegal. Hope that the U.S. Attorney in Minnesota has this, and other of her many misdeeds, under s… https://t.co/xKrRfLkmz8",43679,125727,"None","None","Donald J. Trump",87254668
"2020-10-01 19:09:17",1311745016780460033,"THANK YOU! #MAGA https://t.co/nGfbRmfmG7",17939,63497,"None","None","Donald J. Trump",87254668
"2020-09-26 04:15:54",1309708250124873728,"Based on the strong recommendation of @SenDanSullivan and @repdonyoung of the Great State of Alaska, it is my honor… https://t.co/RjEQiA8Q3C",21842,92553,"None","None","Donald J. Trump",87254668
"2020-09-10 21:15:31",1304166640112881664,".@LaurenBoebert is a tremendous fighter for the people of Colorado! A Rising Star, Lauren is Strong on the Second A… https://t.co/lvwENK5sho",7412,26538,"None","None","Donald J. Trump",87254668
"2020-08-30 22:05:50",1300193033581928448,"A weak and pathetic Democrat Mayor!!! https://t.co/dehIDMwgul",17673,64995,"None","None","Donald J. Trump",87254668
"2020-09-25 20:24:31",1309589621630799873,"I was honored to be back in Georgia with a truly incredible organization—BLACK VOICES FOR TRUMP, where I announced… https://t.co/6bfEI3Ieqw",17575,66093,"None","None","Donald J. Trump",87254668
"2020-08-31 13:13:18",1300421406849671168,"Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!",33452,181454,"None","None","Donald J. Trump",87254668
"2020-08-26 17:19:36",1298671451030073344,"...TODAY, I will be sending federal law enforcement and the National Guard to Kenosha, WI to restore LAW and ORDER!",36668,180810,"1298671449968959490","realDonaldTrump","Donald J. Trump",87254668
"2020-09-17 20:38:16",1306693977723342848,"I would like to extend best wishes and a very happy 70th birthday to the Prime Minister of India, @narendramodi. Ma… https://t.co/NDlvBb87EI",26922,153348,"None","None","Donald J. Trump",87254668
"2020-09-20 13:11:29",1307668705464156161,"Fake News! https://t.co/FAZ1vWfoCV",9751,45632,"None","None","Donald J. Trump",87254668
"2020-09-27 01:26:24",1310027981713072128,"For years you had a President who apologized for America - now you have a President who is standing up for America,… https://t.co/1cJRDc7bs3",28100,114026,"None","None","Donald J. Trump",87254668
"2020-09-11 11:42:36",1304384845280403456,"In 2001, our Nation, united under God, made an unbreakable promise never to forget the nearly 3,000 innocent Americ… https://t.co/SJaNyhpmcW",37531,141626,"None","None","Donald J. Trump",87254668
"2020-09-21 20:52:17",1308147057736122368,"Attention MICHIGAN! Early voting has started AND absentee ballots are being mailed out. Take advantage of the early… https://t.co/0BTbk53iZs",15561,49695,"None","None","Donald J. Trump",87254668
"2020-08-31 13:34:36",1300426765496725504,"I’ve been getting really good polls, some over 50%, except for one Fake Poll done by @ABC NEWS, which gives NO INFO… https://t.co/S5aojXqjmf",19909,88623,"None","None","Donald J. Trump",87254668
"2020-08-20 11:46:02",1296413178566410241,"Sarah is correct. McCain was a lousy candidate with lots of bad policy, but the “deadheads” sabotaged his campaign… https://t.co/cOsWKaLlzm",12766,45868,"None","None","Donald J. Trump",87254668
"2020-09-01 15:04:25",1300811758051954695,"It never ends! Now they are trying to say that your favorite President, me, went to Walter Reed Medical Center, hav… https://t.co/2TUkpYrGwe",43326,181993,"None","None","Donald J. Trump",87254669
"2020-09-23 18:02:17",1308829051612790794,"Today, we reaffirm our ironclad solidarity with the Cuban People, and our eternal conviction that FREEDOM will prev… https://t.co/0rpDzkwREt",13886,53007,"None","None","Donald J. Trump",87254668
"2020-09-27 01:59:14",1310036242470514689,"Today, it was my great honor to nominate one of our nation’s most brilliant and gifted legal minds to the Supreme C… https://t.co/vXpA0vi2uo",38856,165745,"None","None","Donald J. Trump",87254668
"2020-08-25 02:05:56",1298079128567123970,"Thank you to @CardinalDolan for this evenings opening prayer. https://t.co/3d5oGqd4Pu",10175,38245,"None","None","Donald J. Trump",87254668
"2020-08-24 22:49:50",1298029780437270530,"Joe Biden has said he would lock down the Country again. That’s crazy! We’re having record job growth and a booming… https://t.co/OgwWPGfwXy",46764,237317,"None","None","Donald J. Trump",87254669
"2020-09-08 01:18:30",1303140622946242560,"Get Out and Vote for Corky Messner (@CorkyForSenate)! https://t.co/F2t0SMiwLr",6904,23729,"None","None","Donald J. Trump",87254668
"2020-09-27 14:00:24",1310217730218430465,"WATCH THE BALLOTS!!!",33709,161276,"None","None","Donald J. Trump",87254668
"2020-09-30 02:15:30",1311127502954196993,"Joe Biden could not name a single Law Enforcement group that supports his candidacy!",50428,267211,"None","None","Donald J. Trump",87254669
"2020-08-20 21:32:54",1296560869589913601,"MAKE AMERICA GREAT AGAIN!
https://t.co/ZcvCqqitui",21231,82428,"None","None","Donald J. Trump",87254668
"2020-09-16 14:50:31",1306244076065431552,"Jim, you didn’t make a mistake. It’s true, and that’s why you said it. No pandering! https://t.co/64fFoZvMZc",22550,90480,"None","None","Donald J. Trump",87254668
"2020-08-29 16:50:50",1299751373303545856,"Trump Lands Major Endorsements From Democrat Mayors in Minnesota  https://t.co/ZmZgqwlimn Thank you so much. I will never let you down!",20760,71623,"None","None","Donald J. Trump",87254668
"2020-09-03 14:32:35",1301528522582786049,"....after you Vote, which it should not, that Ballot will not be used or counted in that your vote has already been… https://t.co/RcbS5PVhdi",0,0,"1301528521752354816","realDonaldTrump","Donald J. Trump",87254669
"2020-09-07 13:38:36",1302964489806139392,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeba… https://t.co/5EkBMoRhvP",18282,85030,"None","None","Donald J. Trump",87254669
"2020-09-07 13:53:38",1302968271306711046,"Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election https://t.co/LmXVsqOJzP via… https://t.co/3ukFg0f2dH",14721,42611,"None","None","Donald J. Trump",87254668
"2020-08-22 11:46:21",1297138033918173184,"Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and… https://t.co/ri04pgmuN4",25632,100614,"None","None","Donald J. Trump",87254668
"2020-09-17 02:20:56",1306417824471175168,"Don’t worry, wonderful &amp; beautiful Alaska, there will be NO POLITICS in the Pebble Mine Review Process. I will do w… https://t.co/UHbBjNBA1F",27658,147847,"None","None","Donald J. Trump",87254668
"2020-09-25 22:25:07",1309619971098632199,"I will NEVER let you down! https://t.co/bqh7UAYebA",21733,73635,"None","None","Donald J. Trump",87254668
"2020-08-25 16:30:03",1298296592764735490,"I am pleased to inform the American Public that Acting Secretary Chad Wolf will be nominated to be the Secretary of… https://t.co/UShbsWgGwK",25032,131188,"None","None","Donald J. Trump",87254671
"2020-09-03 00:40:51",1301319207255187456,"Thank you Michele! https://t.co/0Z7KzA9lb8",28213,102233,"None","None","Donald J. Trump",87254668
"2020-09-09 23:07:59",1303832553296719873,"...These are horrendous people that we must defeat on November 3rd!",13877,61644,"1303832552243974144","realDonaldTrump","Donald J. Trump",87254672
"2020-08-31 03:03:34",1300267963254222854,"Just had a wonderful conversation with my friend, Prime Minister @AbeShinzo of Japan, who will be leaving office so… https://t.co/qYaWdsmgxv",48866,216030,"None","None","Donald J. Trump",87254672
"2020-08-27 02:31:24",1298810313765199873,"https://t.co/xcCXeRq3nc",10373,38478,"None","None","Donald J. Trump",87254668
"2020-09-03 21:48:07",1301638126117490693,"Thank you!!! https://t.co/YN266XHWfM",22535,97960,"None","None","Donald J. Trump",87254672
"2020-08-21 02:31:37",1296636041017925633,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is t… https://t.co/uiYLlvdZmk",20685,103174,"None","None","Donald J. Trump",87254672
"2020-08-21 02:41:11",1296638448133115906,"https://t.co/APc4Cye6Ud",14051,50777,"None","None","Donald J. Trump",87254668
"2020-09-07 14:09:29",1302972258034614273,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",32591,132609,"None","None","Donald J. Trump",87254668
"2020-08-24 00:02:24",1297685653564674053,"Watch Mark Levin, on air now. Great! @FoxNews",16165,102513,"None","None","Donald J. Trump",87254672
"2020-09-20 13:10:35",1307668481391890432,"Great! https://t.co/qXmO6krjYs",15505,82992,"None","None","Donald J. Trump",87254672
"2020-09-24 23:07:06",1309268149242597377,"We are providing better care, and more choice, at lower cost. We are delivering a healthier, safer, brighter, and m… https://t.co/sdm6u9mQ5Q",9881,35750,"None","None","Donald J. Trump",87254672
"2020-09-26 00:54:00",1309657440753864704,"The Obama Administration was not out to get the facts, they were out to “get Trump”. Ken Starr...And got caught red… https://t.co/dD0uzz1SOG",44074,180559,"None","None","Donald J. Trump",87254668
"2020-09-08 11:25:44",1303293439296053249,"Thanks Curt. Great pitcher!!! https://t.co/pMq197KahK",11931,46885,"None","None","Donald J. Trump",87254668
"2020-09-04 13:04:55",1301868845678952448,"Great Jobs Numbers! 1.37 Million Jobs Added In August. Unemployment Rate Falls To 8.4% (Wow, much better than expec… https://t.co/P4PLCzsSJf",40128,183191,"None","None","Donald J. Trump",87254668
"2020-09-17 18:15:22",1306658015504982016,"I am lowering, not raising, Medicare Premiums!",33107,154898,"None","None","Donald J. Trump",87254668
"2020-09-21 20:34:39",1308142618996625414,"Heading to the Great State of OHIO, will be there soon! #MAGA https://t.co/PawzHeeYbO",11265,66065,"None","None","Donald J. Trump",87254668
"2020-09-16 21:08:29",1306339197167558657,"Moving up News Conference to 5:15. Enjoy!",12118,85693,"None","None","Donald J. Trump",87254673
"2020-08-25 03:17:07",1298097044582785024,"https://t.co/BUfd3JWxy4",18087,72041,"None","None","Donald J. Trump",87254668
"2020-10-01 02:14:00",1311489513580048384,"Thank you Duluth, Minnesota! 
https://t.co/OY9Ki05WHb",13928,56311,"None","None","Donald J. Trump",87254673
"2020-09-17 21:20:42",1306704659277635587,"Volunteer to be a Trump Election Poll Watcher. Sign up today!
#MakeAmericaGreatAgain
https://t.co/fLSUlk41k0",13188,39387,"None","None","Donald J. Trump",87254668
"2020-09-24 22:54:13",1309264908807094272,"The SECOND PILLAR of the America First Healthcare Plan will lower costs for families and seniors. The days of rippi… https://t.co/g26PtDucUp",6130,21348,"1309264905036419072","realDonaldTrump","Donald J. Trump",87254668
"2020-09-22 18:59:13",1308480991493795847,"Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.

Early voting is… https://t.co/28DAGedOkU",10173,33050,"None","None","Donald J. Trump",87254668
"2020-10-01 21:12:22",1311775992847818754,"Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’… https://t.co/xiR75pegOd",6403,23587,"None","None","Donald J. Trump",87254673
"2020-08-28 01:23:38",1299155647112585222,"https://t.co/Ix0L4hF3LP",22762,90721,"None","None","Donald J. Trump",87254673
"2020-09-29 16:17:26",1310976991131250693,"https://t.co/gsFSghkmdM",14815,60822,"None","None","Donald J. Trump",87254673
"2020-08-24 02:00:38",1297715410184396801,"Continued... https://t.co/HNNyF3B5NM",17576,45032,"1297715098795094017","realDonaldTrump","Donald J. Trump",87254673
"2020-08-26 01:01:08",1298425211465981955,"https://t.co/Vk9e3WeFoa",14517,45747,"None","None","Donald J. Trump",87254673
"2020-09-30 14:22:13",1311310383781679107,"Biden REFUSED to use the term, LAW &amp; ORDER! There go the Suburbs.",43941,245765,"None","None","Donald J. Trump",87254668
"2020-09-29 02:59:50",1310776268561043456,"WOW! https://t.co/rKu2PTcxxv",22996,57839,"None","None","Donald J. Trump",87254673
"2020-09-10 21:15:23",1304166604972924929,".@Kat_Cammack will be an incredible Congresswoman and leader for Florida! A Successful Businesswoman, she strongly… https://t.co/H6A9qjReX8",9565,27334,"None","None","Donald J. Trump",87254673
"2020-09-27 14:09:16",1310219962024439808,"Obamacare will be replaced with a MUCH better, and FAR cheaper, alternative if it is terminated in the Supreme Cour… https://t.co/7GLdqdPHab",44612,215862,"None","None","Donald J. Trump",87254668
"2020-09-25 18:31:32",1309561189265965058,"Just landed in Atlanta, Georgia. On my way now, see everyone shortly! https://t.co/RmFoqFkKE1 https://t.co/tNe3hiwCHV",10308,46644,"None","None","Donald J. Trump",87254674
"2020-08-27 23:18:41",1299124203552210951,"Democrats and Biden didn’t even mention the Anarchists, Agitators, Looters and so called “Peaceful Protesters” at t… https://t.co/aJUzy1QcsM",30923,124589,"None","None","Donald J. Trump",87254668
"2020-09-28 18:31:23",1310648316137529344,"https://t.co/gsFSghkmdM",15453,63144,"None","None","Donald J. Trump",87254668
"2020-09-30 19:22:36",1311385979278647296,"Thank you Ari! https://t.co/ghPg3w2jmc",11859,44549,"None","None","Donald J. Trump",87254668
"2020-09-28 14:21:22",1310585397630689280,"The Ballots being returned to States cannot be accurately counted. Many things are already going very wrong!",38076,137405,"None","None","Donald J. Trump",87254668
"2020-09-02 09:46:47",1301094208967774208,"See, even a Kennedy isn’t safe in the new Radical Left Democrat Party. Taxes up big, no 2A. Biden has completely lo… https://t.co/Rzd0FbicAW",9879,36642,"None","None","Donald J. Trump",87254674
"2020-08-22 11:36:56",1297135664069214208,"Biden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to… https://t.co/lPlj4V6B4r",24156,101381,"None","None","Donald J. Trump",87254674
"2020-09-05 03:37:19",1302088395074793472,"First Lady Melania Trump Hits Back: ‘The Atlantic Story Is Not True‘ https://t.co/M0iG6zmmTV via @BreitbartNews",13685,53794,"None","None","Donald J. Trump",87254668
"2020-09-08 01:33:26",1303144381059399680,"Congratulations Erica. Fantastic WIN! https://t.co/WAHIg0VnEv",13375,65375,"None","None","Donald J. Trump",87254675
"2020-09-10 21:15:40",1304166675902758918,"Jim Bognet (@Bognet4congress) will be a tremendous advocate for Pennsylvania in Congress! He is Tough on Immigratio… https://t.co/szjH6KfiOC",5881,20006,"None","None","Donald J. Trump",87254668
"2020-08-31 22:20:32",1300559123189301252,"Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!",14554,75611,"None","None","Donald J. Trump",87254675
"2020-09-09 13:01:01",1303679806794600449,"Thank you Mark! https://t.co/O5fN3fSOmk",10447,53293,"None","None","Donald J. Trump",87254668
"2020-08-27 23:07:39",1299121427879276544,"The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!",66204,285105,"None","None","Donald J. Trump",87254675
"2020-08-21 00:42:47",1296608655228502016,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to… https://t.co/ztSU9OynpX",72706,255770,"None","None","Donald J. Trump",87254668
"2020-09-23 01:43:48",1308582808181329922,"With your VOTE, we are going to lift our nation to extraordinary new heights – we are going to turn the page foreve… https://t.co/TzKz1nUh8G",19376,67436,"None","None","Donald J. Trump",87254675
"2020-09-13 14:31:38",1305152163329368065,"Actually falling very steadily and fast. Deaths and hospitalizations way down, and even cases down despite far more… https://t.co/oqU3yB0fI6",11552,41527,"None","None","Donald J. Trump",87254675
"2020-09-04 16:44:09",1301924019147616257,"Another great day for peace with Middle East – Muslim-majority Kosovo and Israel have agreed to normalize ties and… https://t.co/cm0JuEHhV2",38780,174505,"None","None","Donald J. Trump",87254675
"2020-08-20 23:30:54",1296590565136621568,"AMERICA FIRST! #MAGA https://t.co/Zt3I9RvMjX",41165,116213,"None","None","Donald J. Trump",87254675
"2020-09-15 02:23:12",1305693621925019654,"...of the Ballots in Nevada!? Not fair, Rigged Election! @GovSisolak, will use every trick in the book to cheat with Ballots.",10657,41014,"1305693617969754113","realDonaldTrump","Donald J. Trump",87254675
"2020-09-09 04:58:59",1303558498291245056,"Donald Trump: If Biden Wins, China Wins. It‘s as Simple as That https://t.co/xGxy87qJma via @BreitbartNews. Would be a disaster for the USA!",16889,63786,"None","None","Donald J. Trump",87254675
"2020-09-05 03:24:16",1302085111597408256,"Owner of Salon Visited by Pelosi Raises over $220,000 on GoFundMe https://t.co/jKoSRtvLBG via @BreitbartNews. Great!!!",18540,73642,"None","None","Donald J. Trump",87254668
"2020-09-11 17:00:48",1304464923469193217,"Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Bahrain agree to a Peace Deal… https://t.co/pXwAaMbITD",67826,308144,"None","None","Donald J. Trump",87254675
"2020-09-25 17:03:53",1309539128766128129,"Just had a great #LatinosForTrump Roundtable in Doral, Florida. We have achieved more for Hispanic-Americans in les… https://t.co/NiwPHA0xXg",17391,64942,"None","None","Donald J. Trump",87254668
"2020-09-09 01:39:20",1303508254354542592,"Great new book by Sarah! https://t.co/GIrCZVWYDy",10652,46584,"None","None","Donald J. Trump",87254675
"2020-08-27 03:27:34",1298824449966452737,"https://t.co/Bk68pgSU5D",12273,56677,"None","None","Donald J. Trump",87254675
